"","CASEID","comment_text","Freedom.and.Rights","E.plurabus.Unum","representation.of.the.people","popular.will.and.equality","National.identity.and.heritage","Not.a.democracy.a.Republic","flawed.democracy","Institution.and.constitution","unclassified.other","Don.t.know","nothing.disaffected","Nothing.more.to.add","NA."
"6094",115107493,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6095",183699493,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6096",58341555,"Everyone has a say in our government and its policies.",0,0,0,1,0,0,0,0,0,0,0,0,0
"6097",211122839,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6098",225261841,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6099",15509439,"Personal freedom- the electoral college is not democracy.",1,0,0,0,0,0,1,0,0,0,0,0,0
"6100",212849413,"Equal opportunity for all",0,0,0,1,0,0,0,0,0,0,0,0,0
"6101",200743279,"We are not a democracy we are a constitutional Republic",0,0,0,0,0,1,0,0,0,0,0,0,0
"6102",216069939,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6103",2512214,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6104",222663541,"The rite to due procces a democracy is which society openly debates topics and the implementation of said topics into government it's democratic hypocacy we live in 2024",1,0,0,0,0,0,1,0,0,0,0,0,0
"6105",230696941,"freedom and justice",1,0,0,0,0,0,0,0,0,0,0,0,0
"6106",220939427,"I'm not into political",0,0,0,0,0,0,0,0,0,0,0,1,0
"6107",230860487,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6108",192004579,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6109",218419467,"I would like to know about.",0,0,0,0,0,0,0,0,0,1,0,0,0
"6110",213009417,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6111",225428519,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6112",221691399,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6113",219828653,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6114",222057253,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6115",220625497,"Freedom, truth, justice, independent media... In other words, everything that has not happened in the last 3 years. Democracy no longer exists in this nation.",1,0,0,0,0,0,1,0,0,0,0,0,0
"6116",224978501,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6117",208714953,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6118",15449766,"the people voting",0,0,0,1,0,0,0,0,0,0,0,0,0
"6119",216557235,"A system of government for the people",0,0,1,1,0,0,0,0,0,0,0,0,0
"6120",2370402,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6121",176339665,"mob rule. The unproductive votes away the resources of the productive class.",0,0,0,0,0,0,1,0,0,0,0,0,0
"6122",209790973,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6123",217334669,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6124",152603577,"Democracy means people electing their representatives and Leaders who they believe share their Ideology and core values. There biggest threat in a Democracy is ignorant people being allowed to vote...low IQ people who do not know or understand the issues and what the people they are voting for actually stand for, what their background are and if they have a background that reflects the probability that they will do what the promise to do. There is a danger in allowing stupid nd ignorant people cast ballots. I believe a qualifier of sorts should be met by every voter when they register to vote and re-met every four years. Voter ID and Paper Ballots with receipts, serial numbered for future reference if need be and in-person voting except in very special circumstances and those ""mail in"" ballots need strong safeguards.",0,0,1,1,0,0,1,0,0,0,0,0,0
"6125",227327455,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6126",71071066,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6127",225745879,"Justice,",0,0,0,0,0,0,0,0,1,0,0,0,0
"6128",216834651,"Trust in our leaders to do the right thing",0,0,0,0,0,0,0,0,1,0,0,0,0
"6129",223401287,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6130",229264547,"Everyone gets a vote.",0,0,0,1,0,0,0,0,0,0,0,0,0
"6131",192137507,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6132",221199245,"Democracy is the common value of all mankind and an important concept that the CPC and the Chinese people have always adhered to. Since its birth, the Communist Party of China has made it its original aspiration and mission to seek happiness for the Chinese people and rejuvenation for the Chinese nation, and has made unremitting efforts to make the people masters of the country.",0,0,0,0,0,0,0,0,1,0,0,0,0
"6133",224084811,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6134",222707985,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6135",221643765,"The United States is a republic not a democracy... we elect congressman and senators and they are here to represent the people's wishes.",0,0,0,0,0,1,0,0,0,0,0,0,0
"6136",53447144,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6137",208899199,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6138",217071133,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6139",142603145,"Democracy means Advancement- Society-I'm glad I live in a country that believes EVERYONE should have a decent education...even if some don't take it to heart. Imagine being a female in some cult-ran country where learning to read can get a female stoned! And don't get me started about North Korea, Russia, or China! People whine about Democracy 'being Evil'...I wonder how long They would last in a third-world country. They don't know what they've 'won', until they have lost it!",1,0,0,0,0,0,0,0,0,0,0,0,0
"6140",147257865,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6141",17321904,"Democrats run the country illegally.",0,0,0,0,0,0,0,0,1,0,0,0,0
"6142",217326851,"Excellent",0,0,0,0,0,0,0,0,1,0,0,0,0
"6143",226445979,"I will tell you that it does not mean a representative Republic. And that is what our country really is.",0,0,0,0,0,1,0,0,0,0,0,0,0
"6144",60375019,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6145",221372869,"liberty",1,0,0,0,0,0,0,0,0,0,0,0,0
"6146",134180025,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6147",56917704,"a systerm of government by the whole population.",0,0,0,1,0,0,0,0,0,0,0,0,0
"6148",11054188,"Freedom, open minded",1,0,0,0,0,0,0,0,0,0,0,0,0
"6149",49991988,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6150",195575047,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6151",162997955,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6152",230864431,"Democracy is a system of government in which state power is vested in the people or the general population of a state.",0,0,0,1,0,0,0,0,0,0,0,0,0
"6153",65943974,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6154",222849021,"free",1,0,0,0,0,0,0,0,0,0,0,0,0
"6155",216847149,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6156",211148149,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6157",227329385,"The right to vote, majority rules",0,0,0,1,0,0,0,0,0,0,0,0,0
"6158",229867767,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6159",2263198,"The ability of ordinary people to govern themselves and freely and fairly elect their leaders.",0,0,0,1,0,0,0,0,0,0,0,0,0
"6160",152018963,"Freedom honor respect",1,0,0,0,0,0,0,0,0,0,0,0,0
"6161",16491009,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6162",228793481,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6163",72153251,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6164",135941349,"freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"6165",68873563,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6166",213804453,"the vote of the majority",0,0,0,1,0,0,0,0,0,0,0,0,0
"6167",146082425,"One person, one vote. Lifting all people",0,0,0,1,0,0,0,0,0,0,0,0,0
"6168",68929706,"Representative government with leaders elected by the people.",0,0,1,1,0,0,0,0,0,0,0,0,0
"6169",68712411,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"6170",208396759,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6171",219226209,"People have a say in the functioning of their government, either directly through ballot referenda, or indirectly through elected representatives.",0,0,1,1,0,0,0,0,0,0,0,0,0
"6172",108653951,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6173",56170593,"Allegedly freedom",1,0,0,0,0,0,1,0,0,0,0,0,0
"6174",48500293,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6175",44466667,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6176",18247819,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6177",134238383,"It ruins life's, cities and the economy",0,0,0,0,0,0,1,0,0,0,0,0,0
"6178",188179859,"Being able to choose",1,0,0,0,0,0,0,0,0,0,0,0,0
"6179",74834685,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6180",55019019,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6181",226152103,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6182",229307927,"A system in ehich the people's voices are heard and listened to",0,0,0,1,0,0,0,0,0,0,0,0,0
"6183",217418787,"Slavery with extra steps",0,0,0,0,0,0,1,0,0,0,0,0,0
"6184",2264953,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6185",59310168,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6186",69132241,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6187",202075371,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6188",222138323,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6189",102395805,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6190",18987993,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6191",156925379,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6192",51844305,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6193",214743247,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6194",188244601,"Votingq",0,0,0,1,0,0,0,0,0,0,0,0,0
"6195",200708595,"Letting the people of a society decide whats best for said people.",0,0,0,1,0,0,0,0,0,0,0,0,0
"6196",12226479,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"6197",47126452,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6198",52130810,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6199",217570015,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6200",230990679,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6201",220271401,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6202",50766571,"DEMOCRACY IS MOB RULE!!! America is a Constitutional Republic and NOT a stupid democracy. Our founding fathers worked hard to develop a set foundation of law that must be fully agreed upon by by a jury, in order to place innocence or guilt. It must be unanimous. A democracy allows for a 49 to 51 vote to place guilt. America DOES use a democratic method to elect its representatives... But we also have the Electoral College process that prevents larger populated cities from inflicting the ""Mob Rule"" mentality onto the rest of the country. Otherwise... America is a REPUBLIC!!! The more people are aware of that, the less ignorance we'll have in the world.",0,0,0,0,0,1,0,0,0,0,0,0,0
"6203",228485329,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6204",205012391,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6205",114304263,"Democracy is busy work for the masses, as long as lobbying is a thing, the word is defunct.",0,0,0,0,0,0,1,0,0,0,0,0,0
"6206",230290641,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6207",42026279,"Freedom from the extremes of the few.",1,0,0,0,0,0,0,0,0,0,0,0,0
"6208",53435509,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6209",161696067,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6210",14176288,"Democracy means that the people self-determine their government, and that people are equally represented and protected under the law.",0,0,1,1,0,0,0,0,0,0,0,0,0
"6211",206902339,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6212",200359677,"The two parties, working together to rebuild the USA.",0,1,0,0,0,0,0,0,0,0,0,0,0
"6213",224723599,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6214",229735783,"That we all get to vote once we turn 18 years old",0,0,0,1,0,0,0,0,0,0,0,0,0
"6215",20853403,"First of all , the U.S. is a constitutional republic. For true democracy to work you have to eliminate the elites and the greedy politicians.",0,0,0,0,0,1,0,0,0,0,0,0,0
"6216",136516469,"power of the people",0,0,0,1,0,0,0,0,0,0,0,0,0
"6217",179765509,"It is important to be able to choose which way your life goes. I believe it is something worth fighting for and so do the many people in my family who wore the uniforms of the USA.",1,0,0,0,1,0,0,0,0,0,0,0,0
"6218",209191913,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6219",146768733,"A way to govern a civilization",0,0,0,0,0,0,0,0,1,0,0,0,0
"6220",227780165,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6221",229043231,"The common people, considered as the primary source of political power.",0,0,0,1,0,0,0,0,0,0,0,0,0
"6222",48516248,"Democracy is the freedom to express an opinion and respect the opinions of others when spoken in a respectful manner.",1,0,0,0,0,0,0,0,0,0,0,0,0
"6223",100637067,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6224",52148743,"electing the people we want to run",0,0,0,1,0,0,0,0,0,0,0,0,0
"6225",222006799,"Government of the people,by people and for the people.",0,0,1,1,0,0,0,0,0,0,0,0,0
"6226",210316303,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6227",217324989,"Equality for everyone",0,0,0,1,0,0,0,0,0,0,0,0,0
"6228",168221605,"Democracy is where the rule of law abides; not the notions of anyone's religion or faith. Democracy means everyone is equal in the eyes of the law and NO ONE IS ABOVE THE LAW. One person = one vote and the majority wins. Period.",0,0,0,1,0,0,0,0,0,0,0,0,0
"6229",212965671,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6230",74269620,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6231",49821224,"Equality, representation, justice, and freedom.",1,0,1,1,0,0,0,0,0,0,0,0,0
"6232",200515651,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6233",108642621,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6234",199860625,"Everyone gets a voice",0,0,0,1,0,0,0,0,0,0,0,0,0
"6235",46808207,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6236",48062245,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6237",12241156,"Fairness",0,0,0,0,0,0,0,0,1,0,0,0,0
"6238",220134459,"Freedom to participate in our system of government and the ability to choose our leadership",0,0,1,1,0,0,0,0,0,0,0,0,0
"6239",73232877,"Nothing comes to mind.",0,0,0,0,0,0,0,0,0,0,1,0,0
"6240",15162731,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6241",54382918,"People should have the control, not religion, not money.",0,0,0,1,0,0,0,0,0,0,0,0,0
"6242",67349414,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6243",231275159,"Democracy to means a system of government whereby the people can express their fundamental human rights,have a say in the government matters and elect who they want to represent and lead them.",1,0,1,1,0,0,0,0,0,0,0,0,0
"6244",223725237,"Freedom of expression",1,0,0,0,0,0,0,0,0,0,0,0,0
"6245",217636351,"Government for all persons",0,0,1,0,0,0,0,0,0,0,0,0,0
"6246",225708813,"It means representing the people in all ramifications",0,0,1,0,0,0,0,0,0,0,0,0,0
"6247",230865239,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6248",227596049,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6249",124573269,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6250",218293971,"Freedom and inspirational",1,0,0,0,0,0,0,0,0,0,0,0,0
"6251",210070573,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6252",162667657,"Having a say in who represents me best. The people having some power to dictate the future of America. Freedoms",1,0,1,1,0,0,0,0,0,0,0,0,0
"6253",67259505,"Living in a society of freedom, of choice, of rights, and not living in a fearful dictatorship",1,0,0,0,0,0,0,0,0,0,0,0,0
"6254",221746025,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6255",229437927,"Yes the democracy means the entire world to me, l wouldn?t ever think of living else where",0,0,0,0,0,0,0,0,1,0,0,0,0
"6256",145016901,"Everyone being treated equally and vote fairly",0,0,0,1,0,0,0,0,0,0,0,0,0
"6257",207673007,"It is very good",0,0,0,0,0,0,0,0,1,0,0,0,0
"6258",15851975,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6259",161290377,"A system which prioritizes and protects representation, voice, and agency for all people.",1,0,1,1,0,0,0,0,0,0,0,0,0
"6260",219286541,"The freedoms that go along with it. Which will be lost if Democrats cannot obtain control of both Congress and the Presidency and progress with their agenda.",1,0,0,0,0,0,1,0,0,0,0,0,0
"6261",156524783,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6262",226639547,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6263",229310757,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6264",212980369,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6265",52013146,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6266",221754569,"Freedom to choice, to have the right to speak and defend ourselves",1,0,0,0,0,0,0,0,0,0,0,0,0
"6267",204801373,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6268",64834339,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6269",22387913,"Nation chooses",0,0,0,1,0,0,0,0,0,0,0,0,0
"6270",154297367,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6271",219116283,"The power of the people.",0,0,0,1,0,0,0,0,0,0,0,0,0
"6272",68308687,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6273",148458363,"It means my voice and my vote matter",0,0,0,1,0,0,0,0,0,0,0,0,0
"6274",224927085,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6275",229940047,"Pride",0,0,0,0,0,0,0,0,1,0,0,0,0
"6276",214509347,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6277",219995315,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6278",214082373,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6279",44137791,"FUCK JOE BIDEN",0,0,0,0,0,0,0,0,1,0,0,0,0
"6280",67197882,"Outdated ancient Greek form of government.",0,0,0,0,0,0,1,0,0,0,0,0,0
"6281",218085995,"Democracy means that all our rights are respected.",1,0,0,0,0,0,0,0,0,0,0,0,0
"6282",220949885,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6283",201166669,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6284",225138465,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6285",211860241,"Freedom of choice and speech",1,0,0,0,0,0,0,0,0,0,0,0,0
"6286",223637663,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6287",44306813,"you have a vot",0,0,0,1,0,0,0,0,0,0,0,0,0
"6288",44633045,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6289",204880083,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6290",217961069,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"6291",132290515,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6292",224925291,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6293",214033289,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6294",60589888,"It?s an incredible ideal that looks great on paper",0,0,0,0,0,0,0,0,1,0,0,0,0
"6295",200305391,"The opportunity and right to cast my vote for who and what I feel is best.",0,0,0,1,0,0,0,0,0,0,0,0,0
"6296",18570624,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6297",47216768,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6298",43584061,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"6299",116948905,"Ruled by the people.",0,0,0,1,0,0,0,0,0,0,0,0,0
"6300",221331075,"Representative form of government representing all people.",0,0,1,0,0,0,0,0,0,0,0,0,0
"6301",217937145,"Have a stake in a lot of things",0,0,0,0,0,0,0,0,1,0,0,0,0
"6302",210041179,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6303",215069013,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6304",45073127,"The freedom to vote, to chose your representatives, and to collectively solve our society?s shortcomings.",0,0,1,1,0,0,0,0,0,0,0,0,0
"6305",180129763,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6306",214738215,"Equality",0,0,0,1,0,0,0,0,0,0,0,0,0
"6307",228956153,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6308",226027631,"Elected officials positively representing all the people in their respective area.",0,0,1,1,0,0,0,0,0,0,0,0,0
"6309",224798237,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6310",41710775,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6311",2062755,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6312",55239364,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6313",218718229,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6314",218881787,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6315",221207907,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6316",73509333,"freedom.",1,0,0,0,0,0,0,0,0,0,0,0,0
"6317",226784801,"government by the people.",0,0,0,1,0,0,0,0,0,0,0,0,0
"6318",186967693,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6319",217525177,"Sharing of different ideas within a community",0,0,0,1,0,0,0,0,0,0,0,0,0
"6320",137824591,"Frredom to do my job and be a responsible citizen",1,0,0,0,0,0,0,0,0,0,0,0,0
"6321",229283131,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6322",187119125,"Majority rule",0,0,0,1,0,0,0,0,0,0,0,0,0
"6323",52083203,"THOUGH many are trying to ECONOMICALLY, SOCIALLY, AND IN ALL WAYS CASTRATE US ALL DEMOCRACY keeps us REASONABLY FREE.",1,0,0,0,0,0,0,0,0,0,0,0,0
"6324",18216770,"Democracy is the ability of all the people in a nation to come together and steer their future together",0,1,0,0,0,0,0,0,0,0,0,0,0
"6325",68974621,"Democracy is the rule of the majority, while our government was set up to be a republic of representatives, so that the majority would not tyrannize the minority.",0,0,0,0,0,1,0,0,0,0,0,0,0
"6326",190926647,"Something not good",0,0,0,0,0,0,0,0,0,0,1,0,0
"6327",11289677,"We live in a democratic republic where our three branches of government operate as outlined in our constitution",0,0,0,0,0,1,0,0,0,0,0,0,0
"6328",229029149,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6329",104410883,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6330",74289754,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6331",217135235,"democracy means to me that i can say what i belive freely and i would be heared by others and its the power of the free people.",1,0,0,1,0,0,0,0,0,0,0,0,0
"6332",163680097,"Democracy is an antiquated concept. It is so old and bastardized that it no longer means anything. It is a buzzword to illicit a response. In this country, that word means autocracy, theocracy, lies and deceit",0,0,0,0,0,0,1,0,0,0,0,0,0
"6333",224813653,"It means letting the people choose the system under which they will live",0,0,0,1,0,0,0,0,0,0,0,0,0
"6334",220468731,"Everyone gets a voice",0,0,0,1,0,0,0,0,0,0,0,0,0
"6335",69337437,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6336",228669747,"The ability to vote for people that have similar views as I do.",0,0,0,1,0,0,0,0,0,0,0,0,0
"6337",70060281,"Not what's going on now...",0,0,0,0,0,0,1,0,0,0,0,0,0
"6338",67782046,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6339",11163956,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"6340",20094450,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6341",227085915,"Mob rule",0,0,0,0,0,0,0,0,1,0,0,0,0
"6342",221598629,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6343",220981363,"I don't have enough time or crayons to begin to describe this for the current compensation offered. So, the cliffnotes version? Freedom from disinformation and oppression.",1,0,0,0,0,0,0,0,0,0,0,0,0
"6344",74321478,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6345",213906057,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"6346",14988257,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6347",22054371,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6348",22673437,"That everyone?s voice gets heard through voting",0,0,0,1,0,0,0,0,0,0,0,0,0
"6349",141166831,"Freedom to choose",1,0,0,0,0,0,0,0,0,0,0,0,0
"6350",101884253,"having freedom to make choises",1,0,0,0,0,0,0,0,0,0,0,0,0
"6351",66945999,"Mob rule",0,0,0,0,0,0,0,0,1,0,0,0,0
"6352",227881867,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6353",47365012,"US is not a democracy, but a constitutional republic",0,0,0,0,0,1,0,0,0,0,0,0,0
"6354",18944647,"People are free and have a government that makes laws and everyone should be treated equally.",1,0,0,1,0,0,0,0,0,0,0,0,0
"6355",208126823,"Mob rule. The United States is not a democracy and never has been, it is, in fact, a representative republic.",0,0,0,0,0,1,0,0,0,0,0,0,0
"6356",146029083,"Asystem derived and agreed upon as well as followed by the people for the people under the leadership appointed.",0,0,0,1,0,0,0,0,0,0,0,0,0
"6357",203745421,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6358",130429349,"Freedom, protection of rights, equal treatment for all",1,0,0,0,0,0,0,0,0,0,0,0,0
"6359",226678407,"Individual rights and freedoms",1,0,0,0,0,0,0,0,0,0,0,0,0
"6360",11782695,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6361",14105751,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"6362",44539947,"Equality, Freedom, The Right to Choose, Individual Responsibilities, Of the People, By the People, & For The People.",1,0,0,1,0,0,0,0,0,0,0,0,0
"6363",59176327,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6364",214205365,"great",0,0,0,0,0,0,0,0,1,0,0,0,0
"6365",223186401,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6366",74270971,"Everyone gets a say in the government of their country. Equal rights for everyone under the law.",0,0,0,1,0,0,0,0,0,0,0,0,0
"6367",218868311,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6368",74352816,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6369",64648828,"we the people",0,0,1,0,0,0,0,0,0,0,0,0,0
"6370",17938183,"Democracy is a form of electing the government leaders. Many countries have a democracy but still govern as a form of dictatorship. What makes our democracy the best is that it is based on the concept of a republic consisting of numerous states or territories.",0,0,0,1,0,1,0,0,0,0,0,0,0
"6371",211738325,"solving things evenly",0,0,0,0,0,0,0,0,1,0,0,0,0
"6372",215599281,"The power for the people",0,0,0,1,0,0,0,0,0,0,0,0,0
"6373",162356929,"That the whole populous engages in civics to solve problems and determine policies and procedures for the whole group.",0,0,0,1,0,0,0,0,0,0,0,0,0
"6374",225856405,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"6375",204341607,"Democracy is an important foundation of a free country",1,0,0,0,0,0,0,0,0,0,0,0,0
"6376",217408331,"Democracy to me means a representative government.",0,0,1,0,0,0,0,0,0,0,0,0,0
